rank,uid,title,year,venue,url,problem_claimed,actual_mechanism,hidden_assumptions,variables_treated_as_fixed,failure_modes_ignored,what_it_makes_less_novel,what_it_leaves_open
11,doi:10.1109/iros58592.2024.10801328,LLM 3 : Large Language Model-based Task and Motion Planning with Motion Failure Reasoning,2024,2024 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),https://doi.org/10.1109/iros58592.2024.10801328,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
12,arxiv:2506.14697v3,AGENTSAFE: Benchmarking the Safety of Embodied Agents on Hazardous Instructions,2025,arXiv,http://arxiv.org/abs/2506.14697v3,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
13,arxiv:2006.04194v1,Robotic Motion Planning using Learned Critical Sources and Local Sampling,2020,arXiv,http://arxiv.org/abs/2006.04194v1,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
14,doi:10.2139/ssrn.6217819,Inference-Time Governance for Quiet Failure Mitigation in Large Language Model Systems: A Three-Mechanism Architecture,,,https://doi.org/10.2139/ssrn.6217819,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
15,doi:10.5210/spir.v2023i0.13518,WEIZENBAUM'S PERFORMANCE AND THEORY MODES: LESSONS FOR CRITICAL ENGAGEMENT WITH LARGE LANGUAGE MODEL CHATBOTS,2023,AoIR Selected Papers of Internet Research,https://doi.org/10.5210/spir.v2023i0.13518,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
16,arxiv:2605.12674v1,Revealing Interpretable Failure Modes of VLMs,2026,arXiv,http://arxiv.org/abs/2605.12674v1,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
17,doi:10.1109/icra57147.2024.10610434,CoPAL: Corrective Planning of Robot Actions with Large Language Models,2023,arXiv,http://arxiv.org/abs/2310.07263v3,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
18,arxiv:2410.04640v2,Unpacking Failure Modes of Generative Policies: Runtime Monitoring of Consistency and Progress,2024,arXiv,http://arxiv.org/abs/2410.04640v2,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
19,doi:10.1111/weng.12019,Literary translation as a tool for critical language planning,2013,World Englishes,https://doi.org/10.1111/weng.12019,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
20,doi:10.56028/aetr.15.1.1423.2025,RT-2: Vision-Language-Action Models for Generalizable Robotic Control: A Comprehensive Review,2025,Advances in Engineering Technology Research,https://doi.org/10.56028/aetr.15.1.1423.2025,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
21,doi:10.1016/j.probengmech.2009.03.005,Probabilistic seismic demand model and fragility estimates for critical failure modes of un-anchored steel storage tanks in petroleum complexes,2009,Probabilistic Engineering Mechanics,https://doi.org/10.1016/j.probengmech.2009.03.005,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
22,arxiv:2503.06060v1,STAR: A Foundation Model-driven Framework for Robust Task Planning and Failure Recovery in Robotic Systems,2025,arXiv,http://arxiv.org/abs/2503.06060v1,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
23,arxiv:2510.19655v2,LaViRA: Language-Vision-Robot Actions Translation for Zero-Shot Vision Language Navigation in Continuous Environments,2025,arXiv,http://arxiv.org/abs/2510.19655v2,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
24,arxiv:2601.15197v7,LangForce: Bayesian Decomposition of Vision Language Action Models via Latent Action Queries,2026,arXiv,http://arxiv.org/abs/2601.15197v7,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
25,arxiv:2604.07430v1,HY-Embodied-0.5: Embodied Foundation Models for Real-World Agents,2026,arXiv,http://arxiv.org/abs/2604.07430v1,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
26,arxiv:2309.08052v1,A Bayesian approach to breaking things: efficiently predicting and repairing failure modes via sampling,2023,arXiv,http://arxiv.org/abs/2309.08052v1,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
27,doi:10.4271/2026-01-0106,AI Powered Failure Mode and Effect Analysis in Safety Critical Industry,2026,SAE Technical Paper Series,https://doi.org/10.4271/2026-01-0106,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
28,doi:10.1142/s2972335325500073,STAR: A Foundation Model-Driven Framework for Robust Task Planning and Failure Recovery in Robotic Systems,2025,International Journal of Artificial Intelligence and Robotics Research,https://doi.org/10.1142/s2972335325500073,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
29,doi:10.3390/drones9120875,From Prompts to Paths: Large Language Models for Zero-Shot Planning in Unmanned Ground Vehicle Simulation,2025,Drones,https://doi.org/10.3390/drones9120875,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
30,arxiv:2604.09580v1,OOWM: Structuring Embodied Reasoning and Planning via Object-Oriented Programmatic World Modeling,2026,arXiv,http://arxiv.org/abs/2604.09580v1,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
31,arxiv:2508.13371v1,LOOP: A Plug-and-Play Neuro-Symbolic Framework for Enhancing Planning in Autonomous Systems,2025,arXiv,http://arxiv.org/abs/2508.13371v1,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
32,doi:10.3389/frobt.2023.1221739,Learning to reason over scene graphs: a case study of finetuning GPT-2 into a robot language model for grounded task planning,2023,Frontiers in Robotics and AI,https://doi.org/10.3389/frobt.2023.1221739,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
33,arxiv:2512.00797v1,Transforming Monolithic Foundation Models into Embodied Multi-Agent Architectures for Human-Robot Collaboration,2025,arXiv,http://arxiv.org/abs/2512.00797v1,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
34,arxiv:2312.08820v3,How to Raise a Robot -- A Case for Neuro-Symbolic AI in Constrained Task Planning for Humanoid Assistive Robots,2023,arXiv,http://arxiv.org/abs/2312.08820v3,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
35,arxiv:2509.04018v2,FPC-VLA: A Vision-Language-Action Framework with a Supervisor for Failure Prediction and Correction,2025,arXiv,http://arxiv.org/abs/2509.04018v2,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
36,doi:10.2139/ssrn.6100046,A Neuro Symbolic Architecture For Induced Epistemic Agency and System 2 Reasoning in Quantized Large Language Models,,,https://doi.org/10.2139/ssrn.6100046,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
37,doi:10.18254/s207751800036666-1,PAD-Labeling of User and Embodied Agent Dialogues by a Large Language Model: Analysis of Negative Emotional Interaction Patterns,2025,Artificial societies,https://doi.org/10.18254/s207751800036666-1,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
38,doi:10.21203/rs.3.rs-9879030/v1,Bridging Large Language Models and ConstrainedReinforcement Learning for Dynamic Itinerary Planning: An Application to Safety-Critical Ice--Snow Sports Tourism,,,https://doi.org/10.21203/rs.3.rs-9879030/v1,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
39,doi:10.3389/fnbot.2024.1342786,A framework for neurosymbolic robot action planning using large language models,2024,Frontiers in Neurorobotics,https://doi.org/10.3389/fnbot.2024.1342786,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
40,arxiv:2309.10062v2,SMART-LLM: Smart Multi-Agent Robot Task Planning using Large Language Models,2023,arXiv,http://arxiv.org/abs/2309.10062v2,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
41,doi:10.1109/icra55743.2025.11128705,Guiding Long-Horizon Task and Motion Planning with Vision Language Models,2025,2025 IEEE International Conference on Robotics and Automation (ICRA),https://doi.org/10.1109/icra55743.2025.11128705,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
42,doi:10.24963/ijcai.2025/682,Breaking the Self-Evaluation Barrier: Reinforced Neuro-Symbolic Planning with Large Language Models,2025,Proceedings of the Thirty-Fourth International Joint Conference on Artificial Intelligence,https://doi.org/10.24963/ijcai.2025/682,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
43,doi:10.52202/075280-3320,On the Planning Abilities of Large Language Models - A Critical Investigation,2023,Advances in Neural Information Processing Systems 36,https://doi.org/10.52202/075280-3320,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
44,doi:10.1609/aaai.v39i9.32992,PlanLLM: Video Procedure Planning with Refinable Large Language Models,2025,Proceedings of the AAAI Conference on Artificial Intelligence,https://doi.org/10.1609/aaai.v39i9.32992,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
45,doi:10.1007/978-3-031-22315-0_2,Critical Empirical Approaches in Language Policy and Planning,2023,Epistemological and Theoretical Foundations in Language Policy and Planning,https://doi.org/10.1007/978-3-031-22315-0_2,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
46,doi:10.3390/sym18030394,PI-VLA: Adaptive Symmetry-Aware Decision-Making for Long-Horizon Vision–Language–Action Manipulation,2026,Symmetry,https://doi.org/10.3390/sym18030394,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
47,doi:10.24963/ijcai.2024/682,Breaking the Self-Evaluation Barrier: Reinforced Neuro-Symbolic Planning with Large Language Models,2024,Proceedings of the Thirty-ThirdInternational Joint Conference on Artificial Intelligence,https://doi.org/10.24963/ijcai.2024/682,Addresses abstraction in robot planning or a neighboring robotics mechanism.,"Prior work usually predicts, ranks, filters, or imitates observed behavior rather than preserving unrealized branches.",The observed outcome is enough to supervise the model.,"Contact mode support, embodiment limits, and deployment perturbations.","Branch collapse, hidden-mode shift, and tail-risk planning failures.",Generic world models and generic uncertainty are crowded.,Embodied abstraction failure modes keeps action-critical alternatives explicit until a physical observation collapses them.
